# Experiment Info:
# POSIX_Start: 1738668221.931160
# System_Time: 20250204_122341
# Display_Hz: 60.0
# ITI_Range: 1.005006 - 3.004990
# Images_N: 51
# Log_Path: \\megstoreemo2.uni-muenster.de\EmoData\trajdos\EmoScenesApp\logs\EmoScenes_20250204_122341.txt
#
# Format for break lines:
# BREAK,<POSIX_time>,<reason>,<details>
#
Timestamp,BlockTrial,StimFile,StimON,StimOFF,Stim_Duration,Target_ITI,Actual_ITI,ITI_Error
1738669443.767894,t470,highpos_29.jpg,1738669443.159348,1738669443.767894,0.608546,2.729827,2.740071,0.010244
1738669446.880955,t471,neutral_06.jpg,1738669446.279107,1738669446.880955,0.601848,2.495328,2.511213,0.015886
1738669449.868373,t472,highpos_06.jpg,1738669449.270967,1738669449.868373,0.597405,2.377155,2.390013,0.012858
1738669452.804074,t473,highpos_05.jpg,1738669452.201382,1738669452.804074,0.602692,2.300558,2.333009,0.032452
1738669455.073050,t474,neutral_24.jpg,1738669454.459048,1738669455.073050,0.614002,1.628318,1.654974,0.026656
1738669457.030633,t475,neutral_12.jpg,1738669456.429065,1738669457.030633,0.601568,1.352586,1.356014,0.003428
1738669458.810272,t476,highpos_14.jpg,1738669458.205506,1738669458.810272,0.604766,1.156277,1.174873,0.018597
1738669461.276080,t477,highpos_10.jpg,1738669460.675349,1738669461.276080,0.600731,1.837301,1.865077,0.027775
1738669463.429737,t478,neutral_20.jpg,1738669462.828370,1738669463.429737,0.601367,1.521440,1.552289,0.030849
1738669466.024918,t479,neutral_02.jpg,1738669465.424207,1738669466.024918,0.600710,1.976714,1.994471,0.017756
1738669469.194315,t480,neutral_22.jpg,1738669468.583122,1738669469.194315,0.611193,2.538856,2.558204,0.019349
1738669471.548434,t481,neutral_08.jpg,1738669470.935620,1738669471.548434,0.612814,1.731873,1.741305,0.009432
1738669473.937229,t482,highpos_16.jpg,1738669473.340868,1738669473.937229,0.596361,1.782498,1.792434,0.009936
1738669476.231194,t483,highpos_13.jpg,1738669475.629361,1738669476.231194,0.601833,1.656027,1.692132,0.036105
1738669479.392905,t484,highpos_19.jpg,1738669478.789658,1738669479.392905,0.603247,2.541328,2.558464,0.017136
1738669482.432704,t485,neutral_15.jpg,1738669481.830142,1738669482.432704,0.602562,2.409980,2.437237,0.027257
1738669485.597455,t486,neutral_25.jpg,1738669484.999799,1738669485.597455,0.597656,2.562102,2.567096,0.004993
1738669487.720403,t487,highpos_03.jpg,1738669487.119051,1738669487.720403,0.601353,1.496203,1.521595,0.025393
1738669489.926878,t488,highpos_25.jpg,1738669489.324196,1738669489.926878,0.602682,1.587563,1.603792,0.016229
1738669492.429040,t489,neutral_13.jpg,1738669491.833000,1738669492.429040,0.596039,1.876512,1.906122,0.029610
1738669495.206323,t490,highpos_12.jpg,1738669494.608948,1738669495.206323,0.597375,2.156822,2.179908,0.023086
1738669498.281822,t491,highpos_11.jpg,1738669497.678831,1738669498.281822,0.602992,2.450191,2.472508,0.022317
1738669500.752865,t492,neutral_05.jpg,1738669500.151211,1738669500.752865,0.601654,1.846086,1.869388,0.023302
1738669503.283171,t493,neutral_07.jpg,1738669502.683470,1738669503.283171,0.599701,1.908925,1.930606,0.021681
1738669505.287975,t494,neutral_01.jpg,1738669504.693036,1738669505.287975,0.594938,1.395807,1.409865,0.014058
1738669507.806537,t495,highpos_24.jpg,1738669507.195588,1738669507.806537,0.610949,1.882162,1.907613,0.025451
1738669511.049062,t496,highpos_17.jpg,1738669510.447478,1738669511.049062,0.601584,2.632681,2.640941,0.008260
1738669513.940220,t497,neutral_10.jpg,1738669513.340020,1738669513.940220,0.600200,2.274470,2.290958,0.016488
1738669516.047501,t498,highpos_22.jpg,1738669515.444840,1738669516.047501,0.602660,1.489704,1.504620,0.014916
1738669518.471951,t499,neutral_11.jpg,1738669517.875645,1738669518.471951,0.596306,1.803935,1.828144,0.024209
1738669520.972720,t500,highpos_28.jpg,1738669520.374086,1738669520.972720,0.598634,1.882717,1.902134,0.019418
1738669523.797002,t501,highpos_04.jpg,1738669523.189599,1738669523.797002,0.607403,2.190225,2.216879,0.026654
1738669527.170225,t502,highpos_02.jpg,1738669526.569924,1738669527.170225,0.600301,2.762062,2.772922,0.010860
1738669529.190950,t503,highpos_08.jpg,1738669528.587632,1738669529.190950,0.603318,1.407392,1.417407,0.010014
1738669530.977061,t504,neutral_09.jpg,1738669530.364959,1738669530.977061,0.612101,1.162957,1.174010,0.011052
1738669533.552329,t505,neutral_04.jpg,1738669532.951030,1738669533.552329,0.601299,1.960326,1.973969,0.013644
1738669535.558775,t506,highpos_27.jpg,1738669534.957158,1738669535.558775,0.601617,1.386944,1.404829,0.017886
1738669538.010348,t507,highpos_07.jpg,1738669537.409372,1738669538.010348,0.600976,1.826736,1.850597,0.023861
1738669539.714427,t508,highpos_26.jpg,1738669539.119305,1738669539.714427,0.595121,1.087234,1.108958,0.021723
1738669542.745669,t509,neutral_23.jpg,1738669542.140444,1738669542.745669,0.605225,2.408873,2.426017,0.017144
1738669546.149122,t510,neutral_17.jpg,1738669545.543652,1738669546.149122,0.605469,2.793091,2.797983,0.004892
1738669547.816920,t511,neutral_21.jpg,1738669547.215691,1738669547.816920,0.601229,1.044614,1.066570,0.021955
1738669549.446134,t512,neutral_19.jpg,1738669548.842372,1738669549.446134,0.603762,1.008806,1.025452,0.016646
1738669552.760510,t513,neutral_16.jpg,1738669552.152740,1738669552.760510,0.607770,2.705609,2.706606,0.000998
1738669554.494986,t514,highpos_09.jpg,1738669553.892748,1738669554.494986,0.602238,1.120152,1.132238,0.012086
1738669557.220059,t515,neutral_14.jpg,1738669556.620800,1738669557.220059,0.599258,2.094556,2.125814,0.031258
1738669559.479750,t516,neutral_18.jpg,1738669558.879573,1738669559.479750,0.600177,1.641766,1.659514,0.017749
1738669561.689871,t517,neutral_03.jpg,1738669561.087568,1738669561.689871,0.602303,1.592960,1.607818,0.014858
1738669563.373719,t518,highpos_15.jpg,1738669562.769706,1738669563.373719,0.604013,1.058074,1.079834,0.021760
1738669566.367167,t519,highpos_01.jpg,1738669565.762986,1738669566.367167,0.604180,2.360129,2.389267,0.029139
1738669569.372534,t520,highpos_29.jpg,1738669568.772397,1738669569.372534,0.600137,2.385000,2.405231,0.020230
1738669572.868552,t521,neutral_06.jpg,1738669572.254083,1738669572.868552,0.614468,2.866279,2.881550,0.015270
1738669575.519808,t522,highpos_06.jpg,1738669574.915836,1738669575.519808,0.603971,2.044119,2.047285,0.003166
1738669578.115371,t523,highpos_05.jpg,1738669577.505215,1738669578.115371,0.610156,1.960449,1.985407,0.024958
1738669580.009407,t524,neutral_24.jpg,1738669579.408090,1738669580.009407,0.601318,1.297333,1.292719,-0.004615
1738669582.619835,t525,neutral_12.jpg,1738669582.017433,1738669582.619835,0.602402,1.991575,2.008026,0.016451
1738669584.878849,t526,highpos_14.jpg,1738669584.276716,1738669584.878849,0.602133,1.639715,1.656881,0.017166
1738669587.035204,t527,highpos_10.jpg,1738669586.422508,1738669587.035204,0.612696,1.511775,1.543659,0.031884
1738669589.474896,t528,neutral_20.jpg,1738669588.873092,1738669589.474896,0.601804,1.833731,1.837889,0.004158
1738669592.433545,t529,neutral_02.jpg,1738669591.830251,1738669592.433545,0.603294,2.327918,2.355355,0.027436
1738669595.419858,t530,neutral_22.jpg,1738669594.818735,1738669595.419858,0.601124,2.370757,2.385190,0.014432
1738669598.137784,t531,neutral_08.jpg,1738669597.539256,1738669598.137784,0.598527,2.097881,2.119398,0.021517
1738669600.318815,t532,highpos_16.jpg,1738669599.716826,1738669600.318815,0.601989,1.561318,1.579042,0.017724
1738669603.349136,t533,highpos_13.jpg,1738669602.747134,1738669603.349136,0.602002,2.424052,2.428319,0.004267
1738669605.372111,t534,highpos_19.jpg,1738669604.766274,1738669605.372111,0.605837,1.393243,1.417138,0.023895
1738669608.521533,t535,neutral_15.jpg,1738669607.917274,1738669608.521533,0.604260,2.541522,2.545162,0.003640
1738669611.904142,t536,neutral_25.jpg,1738669611.302978,1738669611.904142,0.601164,2.759617,2.781445,0.021827
1738669615.332126,t537,highpos_03.jpg,1738669614.730784,1738669615.332126,0.601342,2.815145,2.826642,0.011496
1738669617.511703,t538,highpos_25.jpg,1738669616.910737,1738669617.511703,0.600965,1.565361,1.578611,0.013250
1738669620.278102,t539,neutral_13.jpg,1738669619.675834,1738669620.278102,0.602268,2.141337,2.164131,0.022795
1738669623.641750,t540,highpos_12.jpg,1738669623.044995,1738669623.641750,0.596756,2.740426,2.766893,0.026467
1738669625.695334,t541,highpos_11.jpg,1738669625.092935,1738669625.695334,0.602399,1.417942,1.451185,0.033243
1738669628.917783,t542,neutral_05.jpg,1738669628.316792,1738669628.917783,0.600991,2.605519,2.621458,0.015939
1738669631.225326,t543,neutral_07.jpg,1738669630.624973,1738669631.225326,0.600353,1.678605,1.707190,0.028585
1738669634.654921,t544,neutral_01.jpg,1738669634.051264,1738669634.654921,0.603657,2.810095,2.825938,0.015842
1738669637.722528,t545,highpos_24.jpg,1738669637.124794,1738669637.722528,0.597734,2.440378,2.469873,0.029495
1738669640.739045,t546,highpos_17.jpg,1738669640.138680,1738669640.739045,0.600366,2.403835,2.416152,0.012317
1738669643.370192,t547,neutral_10.jpg,1738669642.766251,1738669643.370192,0.603941,2.013293,2.027205,0.013913
1738669645.495789,t548,highpos_22.jpg,1738669644.891598,1738669645.495789,0.604191,1.519350,1.521406,0.002057
1738669648.156809,t549,neutral_11.jpg,1738669647.559175,1738669648.156809,0.597635,2.059484,2.063386,0.003902
1738669649.850395,t550,highpos_28.jpg,1738669649.246090,1738669649.850395,0.604305,1.077553,1.089280,0.011727
1738669652.247464,t551,highpos_04.jpg,1738669651.649449,1738669652.247464,0.598015,1.795102,1.799054,0.003953
1738669654.578496,t552,highpos_02.jpg,1738669653.977763,1738669654.578496,0.600733,1.711387,1.730299,0.018912
1738669656.406416,t553,highpos_08.jpg,1738669655.810622,1738669656.406416,0.595794,1.224019,1.232125,0.008106
1738669658.615669,t554,neutral_09.jpg,1738669658.015326,1738669658.615669,0.600343,1.597205,1.608910,0.011705
1738669661.878304,t555,neutral_04.jpg,1738669661.278303,1738669661.878304,0.600001,2.653444,2.662634,0.009191
1738669664.016317,t556,highpos_27.jpg,1738669663.417056,1738669664.016317,0.599261,1.528486,1.538752,0.010265
1738669666.698192,t557,highpos_07.jpg,1738669666.100900,1738669666.698192,0.597292,2.075107,2.084583,0.009476
1738669668.533143,t558,highpos_26.jpg,1738669667.936575,1738669668.533143,0.596568,1.226248,1.238383,0.012135
1738669670.170755,t559,neutral_23.jpg,1738669669.569186,1738669670.170755,0.601568,1.019778,1.036043,0.016265
1738669672.977775,t560,neutral_17.jpg,1738669672.371273,1738669672.977775,0.606502,2.195156,2.200518,0.005363
1738669675.883271,t561,neutral_21.jpg,1738669675.277072,1738669675.883271,0.606199,2.295560,2.299297,0.003737
1738669678.649865,t562,neutral_19.jpg,1738669678.043342,1738669678.649865,0.606523,2.160127,2.160072,-0.000055
1738669681.098088,t563,neutral_16.jpg,1738669680.497040,1738669681.098088,0.601048,1.845353,1.847175,0.001822
1738669682.832293,t564,highpos_09.jpg,1738669682.230142,1738669682.832293,0.602151,1.119295,1.132054,0.012759
1738669684.953081,t565,neutral_14.jpg,1738669684.352014,1738669684.953081,0.601067,1.514019,1.519722,0.005703
1738669687.532682,t566,neutral_18.jpg,1738669686.934301,1738669687.532682,0.598381,1.966565,1.981220,0.014655
1738669689.458399,t567,neutral_03.jpg,1738669688.860917,1738669689.458399,0.597481,1.308133,1.328235,0.020102
1738669692.081368,t568,highpos_15.jpg,1738669691.475535,1738669692.081368,0.605833,2.003944,2.017136,0.013192
1738669694.168181,t569,highpos_01.jpg,1738669693.565929,1738669694.168181,0.602253,1.476258,1.484561,0.008303
1738669697.536946,t570,highpos_29.jpg,1738669696.935849,1738669697.536946,0.601096,2.756132,2.767668,0.011536
1738669700.646857,t571,neutral_06.jpg,1738669700.045521,1738669700.646857,0.601335,2.492927,2.508576,0.015648
1738669703.037655,t572,highpos_06.jpg,1738669702.436713,1738669703.037655,0.600942,1.783784,1.789856,0.006072
1738669705.255852,t573,highpos_05.jpg,1738669704.650539,1738669705.255852,0.605313,1.599754,1.612884,0.013130
1738669707.508619,t574,neutral_24.jpg,1738669706.905867,1738669707.508619,0.602752,1.637062,1.650015,0.012952
1738669709.643791,t575,neutral_12.jpg,1738669709.045713,1738669709.643791,0.598078,1.529119,1.537094,0.007975
1738669712.832065,t576,highpos_14.jpg,1738669712.226222,1738669712.832065,0.605843,2.566687,2.582431,0.015744
1738669716.117494,t577,highpos_10.jpg,1738669715.512484,1738669716.117494,0.605010,2.679217,2.680419,0.001202
1738669718.501971,t578,neutral_20.jpg,1738669717.897410,1738669718.501971,0.604561,1.774947,1.779916,0.004969
1738669720.966878,t579,neutral_02.jpg,1738669720.363693,1738669720.966878,0.603185,1.850612,1.861723,0.011111
1738669724.316705,t580,neutral_22.jpg,1738669723.714077,1738669724.316705,0.602628,2.743773,2.747199,0.003425
1738669727.756888,t581,neutral_08.jpg,1738669727.161761,1738669727.756888,0.595127,2.831951,2.845056,0.013105
1738669730.987271,t582,highpos_16.jpg,1738669730.383568,1738669730.987271,0.603703,2.602893,2.626680,0.023787
1738669733.608020,t583,highpos_13.jpg,1738669733.013155,1738669733.608020,0.594865,2.019927,2.025884,0.005957
1738669736.005467,t584,highpos_19.jpg,1738669735.410932,1738669736.005467,0.594535,1.781957,1.802912,0.020955
1738669739.279391,t585,neutral_15.jpg,1738669738.682467,1738669739.279391,0.596924,2.662119,2.677000,0.014881
1738669742.576390,t586,neutral_25.jpg,1738669741.970729,1738669742.576390,0.605661,2.670455,2.691338,0.020883
1738669744.356400,t587,highpos_03.jpg,1738669743.756715,1738669744.356400,0.599685,1.174743,1.180325,0.005582
1738669746.917490,t588,highpos_25.jpg,1738669746.314157,1738669746.917490,0.603333,1.943347,1.957757,0.014410
1738669749.599200,t589,neutral_13.jpg,1738669748.996728,1738669749.599200,0.602472,2.073498,2.079238,0.005741
1738669751.386426,t590,highpos_12.jpg,1738669750.781895,1738669751.386426,0.604531,1.176015,1.182695,0.006680
1738669754.938398,t591,highpos_11.jpg,1738669754.336500,1738669754.938398,0.601899,2.935975,2.950073,0.014098
1738669758.143334,t592,neutral_05.jpg,1738669757.548784,1738669758.143334,0.594550,2.597453,2.610385,0.012932
1738669759.899297,t593,neutral_07.jpg,1738669759.298655,1738669759.899297,0.600642,1.133125,1.155321,0.022196
1738669763.076456,t594,neutral_01.jpg,1738669762.479436,1738669763.076456,0.597020,2.562170,2.580140,0.017970
1738669766.132615,t595,highpos_24.jpg,1738669765.529096,1738669766.132615,0.603519,2.440040,2.452639,0.012599
1738669767.762025,t596,highpos_17.jpg,1738669767.157344,1738669767.762025,0.604681,1.014210,1.024729,0.010520
1738669771.013308,t597,neutral_10.jpg,1738669770.410429,1738669771.013308,0.602879,2.644892,2.648404,0.003512
1738669774.399108,t598,highpos_22.jpg,1738669773.793286,1738669774.399108,0.605822,2.774076,2.779979,0.005902
1738669777.767190,t599,neutral_11.jpg,1738669777.171906,1738669777.767190,0.595284,2.762213,2.772799,0.010585
1738669780.721096,t600,highpos_28.jpg,1738669780.114283,1738669780.721096,0.606813,2.323754,2.347092,0.023338
1738669783.090888,t601,highpos_04.jpg,1738669782.495377,1738669783.090888,0.595511,1.768391,1.774280,0.005890
1738669785.025375,t602,highpos_02.jpg,1738669784.423813,1738669785.025375,0.601562,1.322286,1.332925,0.010639
1738669788.649480,t603,highpos_08.jpg,1738669788.046309,1738669788.649480,0.603171,3.004331,3.020934,0.016603
1738669791.402409,t604,neutral_09.jpg,1738669790.796708,1738669791.402409,0.605702,2.131527,2.147228,0.015701
1738669793.692727,t605,neutral_04.jpg,1738669793.090393,1738669793.692727,0.602334,1.680963,1.687984,0.007020
1738669796.386070,t606,highpos_27.jpg,1738669795.780945,1738669796.386070,0.605124,2.078839,2.088218,0.009379
1738669799.667379,t607,highpos_07.jpg,1738669799.061947,1738669799.667379,0.605432,2.672590,2.675878,0.003288
1738669802.400246,t608,highpos_26.jpg,1738669801.800524,1738669802.400246,0.599722,2.123141,2.133145,0.010004
1738669804.206515,t609,neutral_23.jpg,1738669803.609635,1738669804.206515,0.596880,1.197322,1.209389,0.012067
1738669807.639380,t610,neutral_17.jpg,1738669807.033494,1738669807.639380,0.605886,2.814961,2.826979,0.012018
1738669809.467120,t611,neutral_21.jpg,1738669808.872277,1738669809.467120,0.594843,1.227186,1.232896,0.005710
1738669811.314755,t612,neutral_19.jpg,1738669810.707236,1738669811.314755,0.607519,1.219651,1.240116,0.020466
1738669813.033178,t613,neutral_16.jpg,1738669812.434972,1738669813.033178,0.598207,1.115878,1.120216,0.004338
1738669814.997258,t614,highpos_09.jpg,1738669814.397367,1738669814.997258,0.599890,1.347034,1.364189,0.017155
1738669818.479180,t615,neutral_14.jpg,1738669817.876790,1738669818.479180,0.602390,2.870831,2.879532,0.008702
1738669820.653404,t616,neutral_18.jpg,1738669820.048305,1738669820.653404,0.605100,1.556670,1.569125,0.012454
1738669822.974214,t617,neutral_03.jpg,1738669822.371772,1738669822.974214,0.602442,1.706698,1.718367,0.011669
1738669825.202265,t618,highpos_15.jpg,1738669824.596950,1738669825.202265,0.605315,1.609989,1.622736,0.012747
1738669828.055028,t619,highpos_01.jpg,1738669827.452581,1738669828.055028,0.602448,2.239018,2.250316,0.011298
1738669831.240934,t620,highpos_29.jpg,1738669830.635366,1738669831.240934,0.605568,2.567820,2.580338,0.012518
1738669833.183296,t621,neutral_06.jpg,1738669832.581308,1738669833.183296,0.601987,1.338330,1.340375,0.002044
1738669835.102755,t622,highpos_06.jpg,1738669834.500223,1738669835.102755,0.602532,1.300233,1.316928,0.016695
1738669837.881263,t623,highpos_05.jpg,1738669837.275208,1738669837.881263,0.606055,2.167645,2.172453,0.004808
1738669840.694237,t624,neutral_24.jpg,1738669840.098823,1738669840.694237,0.595415,2.213178,2.217560,0.004382
1738669843.609213,t625,neutral_12.jpg,1738669843.014819,1738669843.609213,0.594394,2.298115,2.320581,0.022466
1738669846.831183,t626,highpos_14.jpg,1738669846.230437,1738669846.831183,0.600747,2.601122,2.621224,0.020102
1738669850.369422,t627,highpos_10.jpg,1738669849.771426,1738669850.369422,0.597996,2.924488,2.940242,0.015754
1738669852.052351,t628,neutral_20.jpg,1738669851.452935,1738669852.052351,0.599416,1.072377,1.083513,0.011136
1738669854.844928,t629,neutral_02.jpg,1738669854.241119,1738669854.844928,0.603809,2.180441,2.188768,0.008327
1738669858.394246,t630,neutral_22.jpg,1738669857.799297,1738669858.394246,0.594949,2.944902,2.954370,0.009468
1738669860.864945,t631,neutral_08.jpg,1738669860.258707,1738669860.864945,0.606238,1.850760,1.864461,0.013702
1738669863.842631,t632,highpos_16.jpg,1738669863.238037,1738669863.842631,0.604595,2.371978,2.373091,0.001114
1738669866.836076,t633,highpos_13.jpg,1738669866.233953,1738669866.836076,0.602123,2.386054,2.391322,0.005267
1738669869.705520,t634,highpos_19.jpg,1738669869.102293,1738669869.705520,0.603227,2.253514,2.266217,0.012703
1738669872.669507,t635,neutral_15.jpg,1738669872.064967,1738669872.669507,0.604540,2.346013,2.359447,0.013435
1738669875.205594,t636,neutral_25.jpg,1738669874.607184,1738669875.205594,0.598410,1.931071,1.937677,0.006606
1738669877.696494,t637,highpos_03.jpg,1738669877.092470,1738669877.696494,0.604024,1.869734,1.886876,0.017142
1738669879.757612,t638,highpos_25.jpg,1738669879.151293,1738669879.757612,0.606318,1.450447,1.454799,0.004352
1738669883.103199,t639,neutral_13.jpg,1738669882.506721,1738669883.103199,0.596478,2.745031,2.749110,0.004079
1738669886.605870,t640,highpos_12.jpg,1738669886.002791,1738669886.605870,0.603079,2.883360,2.899592,0.016232
1738669889.471525,t641,highpos_11.jpg,1738669888.868555,1738669889.471525,0.602971,2.256605,2.262684,0.006079
1738669891.668211,t642,neutral_05.jpg,1738669891.070326,1738669891.668211,0.597886,1.592108,1.598800,0.006692
1738669893.301107,t643,neutral_07.jpg,1738669892.698451,1738669893.301107,0.602655,1.016508,1.030240,0.013732
1738669896.653730,t644,neutral_01.jpg,1738669896.048992,1738669896.653730,0.604738,2.741634,2.747886,0.006251
1738669899.594853,t645,highpos_24.jpg,1738669898.998941,1738669899.594853,0.595912,2.336411,2.345211,0.008800
1738669901.341152,t646,highpos_17.jpg,1738669900.736124,1738669901.341152,0.605028,1.127071,1.141271,0.014200
1738669904.042599,t647,neutral_10.jpg,1738669903.438125,1738669904.042599,0.604475,2.086814,2.096973,0.010159
1738669907.623417,t648,highpos_22.jpg,1738669907.021902,1738669907.623417,0.601515,2.976802,2.979302,0.002500
1738669911.149743,t649,neutral_11.jpg,1738669910.553806,1738669911.149743,0.595937,2.923378,2.930390,0.007011
1738669914.373444,t650,highpos_28.jpg,1738669913.776635,1738669914.373444,0.596810,2.607202,2.626892,0.019689
1738669916.766193,t651,highpos_04.jpg,1738669916.167668,1738669916.766193,0.598525,1.776779,1.794223,0.017445
1738669920.136166,t652,highpos_02.jpg,1738669919.530731,1738669920.136166,0.605435,2.747973,2.764539,0.016565
1738669923.258165,t653,highpos_08.jpg,1738669922.657367,1738669923.258165,0.600798,2.515061,2.521201,0.006139
1738669925.835299,t654,neutral_09.jpg,1738669925.231571,1738669925.835299,0.603729,1.957949,1.973405,0.015457
1738669927.490168,t655,neutral_04.jpg,1738669926.888785,1738669927.490168,0.601382,1.047201,1.053486,0.006285
1738669929.653667,t656,highpos_27.jpg,1738669929.058005,1738669929.653667,0.595662,1.559452,1.567837,0.008385
1738669933.125713,t657,highpos_07.jpg,1738669932.523062,1738669933.125713,0.602651,2.845174,2.869395,0.024221
1738669935.976071,t658,highpos_26.jpg,1738669935.369641,1738669935.976071,0.606429,2.236655,2.243928,0.007273
1738669938.044310,t659,neutral_23.jpg,1738669937.441821,1738669938.044310,0.602489,1.454696,1.465750,0.011055
1738669941.297449,t660,neutral_17.jpg,1738669940.695713,1738669941.297449,0.601736,2.646004,2.651403,0.005399
1738669944.346754,t661,neutral_21.jpg,1738669943.746827,1738669944.346754,0.599927,2.444487,2.449378,0.004891
1738669947.870852,t662,neutral_19.jpg,1738669947.270822,1738669947.870852,0.600031,2.909840,2.924067,0.014228
1738669950.509540,t663,neutral_16.jpg,1738669949.906240,1738669950.509540,0.603299,2.028352,2.035388,0.007036
1738669953.919843,t664,highpos_09.jpg,1738669953.312573,1738669953.919843,0.607271,2.795733,2.803033,0.007300
1738669957.232786,t665,neutral_14.jpg,1738669956.627711,1738669957.232786,0.605075,2.699770,2.707868,0.008098
1738669959.158890,t666,neutral_18.jpg,1738669958.559619,1738669959.158890,0.599272,1.324108,1.326833,0.002724
1738669962.521091,t667,neutral_03.jpg,1738669961.915940,1738669962.521091,0.605152,2.738640,2.757049,0.018409
1738669964.925723,t668,highpos_15.jpg,1738669964.330499,1738669964.925723,0.595224,1.805262,1.809408,0.004146
1738669966.832240,t669,highpos_01.jpg,1738669966.225754,1738669966.832240,0.606486,1.281956,1.300031,0.018075
1738669969.433534,t670,highpos_29.jpg,1738669968.838928,1738669969.433534,0.594605,1.995408,2.006688,0.011281
1738669971.368027,t671,neutral_06.jpg,1738669970.761406,1738669971.368027,0.606621,1.305514,1.327873,0.022359
1738669974.014231,t672,highpos_06.jpg,1738669973.408372,1738669974.014231,0.605860,2.040266,2.040345,0.000079
1738669976.730296,t673,highpos_05.jpg,1738669976.123443,1738669976.730296,0.606853,2.104983,2.109211,0.004228
1738669980.026828,t674,neutral_24.jpg,1738669979.420935,1738669980.026828,0.605893,2.681151,2.690639,0.009488
1738669983.403466,t675,neutral_12.jpg,1738669982.799520,1738669983.403466,0.603945,2.765169,2.772693,0.007523
1738669985.749746,t676,highpos_14.jpg,1738669985.155130,1738669985.749746,0.594615,1.744168,1.751665,0.007496
1738669987.766751,t677,highpos_10.jpg,1738669987.165216,1738669987.766751,0.601535,1.398382,1.415471,0.017089
1738669989.420829,t678,neutral_20.jpg,1738669988.816347,1738669989.420829,0.604482,1.039053,1.049596,0.010543
1738669991.628098,t679,neutral_02.jpg,1738669991.026689,1738669991.628098,0.601409,1.601023,1.605859,0.004837
1738669994.671173,t680,neutral_22.jpg,1738669994.064639,1738669994.671173,0.606534,2.426887,2.436541,0.009655
1738669998.221267,t681,neutral_08.jpg,1738669997.616822,1738669998.221267,0.604446,2.942036,2.945648,0.003612
1738670000.890716,t682,highpos_16.jpg,1738670000.289334,1738670000.890716,0.601382,2.063705,2.068066,0.004361
1738670003.485301,t683,highpos_13.jpg,1738670002.887839,1738670003.485301,0.597461,1.988139,1.997123,0.008985
1738670005.282571,t684,highpos_19.jpg,1738670004.684970,1738670005.282571,0.597601,1.180216,1.199669,0.019454
1738670008.607806,t685,neutral_15.jpg,1738670008.005573,1738670008.607806,0.602233,2.703993,2.723002,0.019009
1738670011.134601,t686,neutral_25.jpg,1738670010.539796,1738670011.134601,0.594805,1.920929,1.931990,0.011061
1738670014.492756,t687,highpos_03.jpg,1738670013.891645,1738670014.492756,0.601111,2.743926,2.757044,0.013119
1738670017.271075,t688,highpos_25.jpg,1738670016.673186,1738670017.271075,0.597889,2.171480,2.180430,0.008950
1738670019.222399,t689,neutral_13.jpg,1738670018.617661,1738670019.222399,0.604738,1.330955,1.346586,0.015631
1738670021.823056,t690,highpos_12.jpg,1738670021.222793,1738670021.823056,0.600264,1.987615,2.000394,0.012779
1738670025.123133,t691,highpos_11.jpg,1738670024.519027,1738670025.123133,0.604106,2.689176,2.695971,0.006795
1738670027.710368,t692,neutral_05.jpg,1738670027.104945,1738670027.710368,0.605423,1.977350,1.981812,0.004461
1738670029.612611,t693,neutral_07.jpg,1738670029.006783,1738670029.612611,0.605828,1.287260,1.296415,0.009155
1738670031.267793,t694,neutral_01.jpg,1738670030.661631,1738670031.267793,0.606162,1.036799,1.049020,0.012221
1738670034.659843,t695,highpos_24.jpg,1738670034.064602,1738670034.659843,0.595241,2.787332,2.796809,0.009477
1738670036.285781,t696,highpos_17.jpg,1738670035.686988,1738670036.285781,0.598793,1.014902,1.027145,0.012243
1738670038.301712,t697,neutral_10.jpg,1738670037.702022,1738670038.301712,0.599690,1.407208,1.416241,0.009032
1738670039.977970,t698,highpos_22.jpg,1738670039.379005,1738670039.977970,0.598965,1.066546,1.077293,0.010746
1738670041.828996,t699,neutral_11.jpg,1738670041.230064,1738670041.828996,0.598933,1.236226,1.252094,0.015868
1738670043.714765,t700,highpos_28.jpg,1738670043.108787,1738670043.714765,0.605978,1.267268,1.279791,0.012523
1738670045.919477,t701,highpos_04.jpg,1738670045.313496,1738670045.919477,0.605980,1.598678,1.598732,0.000053
1738670048.757462,t702,highpos_02.jpg,1738670048.154781,1738670048.757462,0.602681,2.225999,2.235304,0.009305
1738670052.223044,t703,highpos_08.jpg,1738670051.621833,1738670052.223044,0.601210,2.856260,2.864372,0.008111
1738670053.903676,t704,neutral_09.jpg,1738670053.297450,1738670053.903676,0.606226,1.067388,1.074406,0.007019
1738670057.437703,t705,neutral_04.jpg,1738670056.841564,1738670057.437703,0.596139,2.932696,2.937888,0.005191
1738670059.639602,t706,highpos_27.jpg,1738670059.038194,1738670059.639602,0.601408,1.580608,1.600491,0.019882
1738670062.630115,t707,highpos_07.jpg,1738670062.029954,1738670062.630115,0.600162,2.378311,2.390352,0.012040
1738670064.803886,t708,highpos_26.jpg,1738670064.209060,1738670064.803886,0.594826,1.566774,1.578945,0.012170
1738670067.263186,t709,neutral_23.jpg,1738670066.662953,1738670067.263186,0.600232,1.842148,1.859067,0.016920
1738670069.649810,t710,neutral_17.jpg,1738670069.049373,1738670069.649810,0.600437,1.779060,1.786188,0.007127
